Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,AR-DBSCAN,31.81194428606163,38.63961283033131,24.371721646322445,0.8842919336008027,0.8846128170894526,5.0302042961120605
0.1,GB-DBSCAN,10.792155855400438,23.16157486720167,28.817015252122292,0.9665555019619371,0.9780135637716035,44.931840896606445
0.1,HDBSCAN,9.220142213621145,21.990644697530747,29.267617734539073,0.9722831108200451,0.9773520310751201,7.657416820526123
0.1,KNN-DBSCAN,32.08411577706041,38.451466467064996,24.4141188161824,0.8835741979092953,0.8846128170894526,12.492907762527466
0.1,K-Means,5.540872886315342,11.44312200552503,33.510519123309294,0.9799154513912051,0.9893833860620991,0.3471415042877197
0.1,Spectral,4.289800698562108,11.079840083715956,33.79073984620179,0.9831293055395854,0.9869709265532517,0.9180765151977539
0.1,DBSCAN,16.713712116308788,19.65439225710664,28.8122173040497,0.932268515039516,0.9019063645953684,11.915322542190552
0.1,DBSCANR,4.410513365280192,13.172338998305866,32.288151710337544,0.9815602596512276,0.9825424023442351,10.532796382904053
0.1,AR-DBSCAN,16.907680838164524,19.755648964829284,28.767583677875187,0.931474621422472,0.9019063645953684,7.186787366867065
0.1,GB-DBSCAN,15.018670452109896,18.213040539942128,29.473760605189327,0.9394334346174871,0.9056435730503393,46.72517943382263
0.1,HDBSCAN,3.054884658779742,10.40466689754041,34.3368460716522,0.9876825722874275,0.988374558744652,7.674195289611816
0.1,KNN-DBSCAN,16.713712116308788,19.65439225710664,28.8122173040497,0.932268515039516,0.9019063645953684,11.795114755630493
0.1,K-Means,6.852057849281319,12.6371767036812,29.88114425635542,0.9599757694117799,0.4254222607189259,0.415468692779541
0.1,Spectral,6.522646019041527,14.096216345018895,28.93209428932718,0.9668706996210524,0.3999674558620129,0.8593745231628418
0.1,DBSCAN,15.584018776965538,22.10653968671636,25.023730055608354,0.8987093333484809,0.9211757526444264,13.117044448852539
0.1,DBSCANR,5.251212299059186,12.96194308955187,29.66074321412501,0.9681973888932481,0.9374660678150141,10.136504888534546
0.1,AR-DBSCAN,12.737771306211403,22.030990380248475,25.053465003535244,0.9199150517413155,0.9211757526444264,8.567178964614868
0.1,GB-DBSCAN,9.722389219388106,14.597898296077334,28.628338748768407,0.927011751165305,0.9688051201935192,47.099149227142334
0.1,HDBSCAN,3.5774841100548076,9.219123212928912,32.62035303386151,0.9766124003440416,0.9686706181202371,8.013619899749756
0.1,KNN-DBSCAN,15.584018776965538,22.10653968671636,25.023730055608354,0.8987093333484809,0.9211757526444264,13.105526447296143
0.1,K-Means,11.494967266242393,20.818818041969774,30.43758847928848,0.9542725692540288,0.9855142346251984,0.3507981300354004
0.1,Spectral,9.826484473630146,20.425091255182558,30.603429757084335,0.9678510019648197,0.9804342638988308,0.8704304695129395
0.1,DBSCAN,31.057661345574978,36.260899458000566,25.617938415175693,0.888375986262267,0.8620937386165864,10.894557476043701
0.1,DBSCANR,9.73031890599059,22.35701208211187,29.81843463776146,0.9661219202570536,0.9740832122888354,10.684067726135254
0.1,AR-DBSCAN,30.809714241214397,36.54474722615743,25.550210622284332,0.8886351140822898,0.8620937386165864,4.218910455703735
0.1,GB-DBSCAN,29.430002885424855,34.10592606573461,26.150112942731376,0.8908972411652305,0.8703473757533541,43.641709089279175
0.1,HDBSCAN,7.9278082297857635,22.79094464685307,29.651463341273477,0.9757917931226986,0.9711885475980432,7.446907043457031
